path,folder,file,ext,codec,container,sample_rate,channels,bit_depth,bitrate_kbps,duration_seconds,peak_dbfs,rms_dbfs,speech_level_dbfs,noise_floor_dbfs,snr_db_est,leading_silence_s,trailing_silence_s,longest_internal_silence_s,silence_ratio,clip_runs,quality_grade,flags,exact_duplicates,likely_duplicates,decode_error,size,sha1
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.25.mp3,dge_linked/sumadhva_vijaya,smv6.25.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.173,-0.91,-16.6,-17.48,-34.14,22.4,0.3,0.53,0.99,0.286,0,B,[],[],[],,24346,ffd9b75b353fc685a6127dcaa8a4ab65b6ac322f
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.26.mp3,dge_linked/sumadhva_vijaya,smv6.26.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.434,-1.0,-16.52,-18.2,-35.47,23.5,0.32,0.53,0.53,0.21,0,B,[],[],[],,24869,14efbb3ecbbc8397ef2fb49cef3899f1a26b2e05
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.27.mp3,dge_linked/sumadhva_vijaya,smv6.27.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.069,-0.56,-16.72,-17.74,-33.58,21.5,0.28,0.55,0.55,0.246,0,B,[],[],[],,24137,71a74f0a5a774856a7d36f8197be9e6cb317133a
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.28.mp3,dge_linked/sumadhva_vijaya,smv6.28.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.33,-0.62,-16.87,-18.19,-34.74,22.3,0.26,0.5,0.5,0.245,0,B,[],[],[],,24660,a6481b34c818c55e3b4b33dca9a8259026bdf2f8
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.29.mp3,dge_linked/sumadhva_vijaya,smv6.29.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.703,-1.05,-17.13,-17.55,-32.2,19.2,0.28,0.69,0.69,0.279,0,B,[],[],[],,23406,26b8ca188ebc343878f299ab54881521e4bb0bc5
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.3.mp3,dge_linked/sumadhva_vijaya,smv6.3.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,15.464,-0.75,-16.77,-17.8,-36.37,24.6,0.46,0.55,1.13,0.3,0,B,[],[],[],,30929,d657ed35ee4d62d3dffb212ba05dcedbebc4e45f
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.30.mp3,dge_linked/sumadhva_vijaya,smv6.30.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.598,-0.72,-16.84,-18.15,-35.73,23.1,0.35,0.53,0.53,0.212,0,B,[],[],[],,23197,62b4585a56ba260ddbb2c83e643224d87f754592
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.31.mp3,dge_linked/sumadhva_vijaya,smv6.31.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.024,-0.28,-17.01,-18.42,-35.57,23.1,0.31,0.52,0.52,0.245,0,B,[],[],[],,22047,8b25fc4bb75c1a6b7cf691dc28f0bf53c57c34b0
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.32.mp3,dge_linked/sumadhva_vijaya,smv6.32.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.069,-0.27,-17.14,-18.43,-35.97,23.1,0.22,0.52,0.52,0.217,0,B,[],[],[],,24137,2c65d0d8db9b404d9c22af86218eeea79e19beb4
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.33.mp3,dge_linked/sumadhva_vijaya,smv6.33.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.389,-0.35,-17.32,-18.74,-35.16,22.6,0.32,0.5,0.59,0.238,0,B,[],[],[],,22779,24ea07f1758bc764344f293f1ea4d32f05ec78c5
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.34.mp3,dge_linked/sumadhva_vijaya,smv6.34.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.964,-0.74,-17.17,-18.18,-35.36,22.5,0.25,0.53,0.53,0.209,0,B,[],[],[],,23928,1a127bc8db9ffeea5d039ee43659e0c9e37e664e
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.35.mp3,dge_linked/sumadhva_vijaya,smv6.35.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.598,-1.23,-17.31,-18.71,-35.31,22.2,0.22,0.41,0.43,0.177,0,B,[],[],[],,23197,d85c5811b5291df404fb97f7c55508a14d3b0b4c
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.36.mp3,dge_linked/sumadhva_vijaya,smv6.36.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.233,-0.89,-17.52,-18.4,-34.23,21.0,0.2,0.42,0.42,0.23,0,B,[],[],[],,22465,50fc548080a6ed7de64443e042a4626167055ccb
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.37.mp3,dge_linked/sumadhva_vijaya,smv6.37.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.86,-0.86,-17.37,-18.87,-35.8,23.0,0.33,0.37,0.51,0.266,0,B,[],[],[],,23719,20b595c7e1186363375e8e2a7902ea96f8ec85a5
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.38.mp3,dge_linked/sumadhva_vijaya,smv6.38.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.233,-1.01,-16.86,-17.9,-35.2,22.5,0.27,0.42,0.52,0.198,0,B,[],[],[],,22465,b6110d5cbd34ae76164b01d49a57451cbfc172e2
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.39.mp3,dge_linked/sumadhva_vijaya,smv6.39.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.285,-1.06,-16.99,-18.22,-34.69,22.1,0.27,0.39,0.39,0.242,0,B,[],[],[],,22570,39c41eeeaa9b55a5227a81452e2b8a620678b094
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.4.mp3,dge_linked/sumadhva_vijaya,smv6.4.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,14.576,-0.61,-16.56,-18.39,-36.71,25.5,0.57,0.55,0.97,0.297,0,B,[],[],[],,29153,2095a8bfc9095f078824c0a14c7a99ea8a4c52ef
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.40.mp3,dge_linked/sumadhva_vijaya,smv6.40.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.651,-0.72,-17.16,-18.64,-35.23,22.4,0.22,0.42,0.48,0.23,0,B,[],[],[],,23301,3ee2d39fb74b71f8d0a08f5b7d4ba57e19e462f4
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.41.mp3,dge_linked/sumadhva_vijaya,smv6.41.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.278,-1.45,-16.53,-17.69,-35.52,23.3,0.33,0.42,0.76,0.268,0,B,[],[],[],,24555,8eee9cb969f91d4fe37402281b80b54fcb58b7b8
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.42.mp3,dge_linked/sumadhva_vijaya,smv6.42.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,14.211,-0.42,-16.7,-18.12,-35.14,22.7,0.49,0.34,0.66,0.242,0,B,[],[],[],,28421,a1e84df75a50fd854e6659b91219a156713450c7
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.43.mp3,dge_linked/sumadhva_vijaya,smv6.43.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,9.927,-1.06,-16.13,-17.99,-35.09,23.6,0.27,0.3,0.3,0.175,0,B,"[""exact_duplicate""]","[""kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.44.mp3""]",[],,19853,9fa0146e9cfc8e9d6880044d532c0620434c96a3
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.44.mp3,dge_linked/sumadhva_vijaya,smv6.44.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,9.927,-1.06,-16.13,-17.99,-35.09,23.6,0.27,0.3,0.3,0.175,0,B,"[""exact_duplicate""]","[""kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.43.mp3""]",[],,19853,9fa0146e9cfc8e9d6880044d532c0620434c96a3
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.45.mp3,dge_linked/sumadhva_vijaya,smv6.45.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,9.561,-0.29,-16.6,-18.0,-33.61,21.6,0.31,0.3,0.31,0.209,0,B,[],[],[],,19122,eb562f7a682ff3ff644daf7fef98467d46e47a1e
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.46.mp3,dge_linked/sumadhva_vijaya,smv6.46.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.136,-0.95,-16.69,-18.23,-35.35,23.0,0.25,0.28,0.37,0.217,0,B,[],[],[],,20271,18da2fcb53f8cc4a208db6f30677fcb6cbafc07b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.47.mp3,dge_linked/sumadhva_vijaya,smv6.47.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.031,-1.1,-16.89,-17.74,-33.52,20.5,0.26,0.27,0.27,0.217,0,B,[],[],[],,20062,3d53373b3a18f32db827e990b21f7eebeceebdea
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.48.mp3,dge_linked/sumadhva_vijaya,smv6.48.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.501,-1.07,-16.33,-17.2,-32.75,20.7,0.25,0.23,0.3,0.217,0,B,[],[],[],,21002,337acbb65453a499e845e1c75a7916cad516a5cc
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.49.mp3,dge_linked/sumadhva_vijaya,smv6.49.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.71,-0.44,-15.98,-17.57,-36.0,24.3,0.21,0.23,0.49,0.175,0,B,[],[],[],,21420,7a58461250fc20d1df964ceafc6ef373a89087a8
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.5.mp3,dge_linked/sumadhva_vijaya,smv6.5.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,14.785,-1.06,-16.51,-16.99,-32.96,20.9,0.43,0.67,0.96,0.346,0,B,[],[],[],,29571,007e184a604a473a682d630751c40fcc6d94d6cc
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.50.mp3,dge_linked/sumadhva_vijaya,smv6.50.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.382,-0.81,-16.38,-18.33,-37.58,25.9,0.32,0.37,0.69,0.239,0,B,[],[],[],,24764,40c8352815f331dbc86cbe263aefb5f477484ef1
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.51.mp3,dge_linked/sumadhva_vijaya,smv6.51.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,9.665,-0.31,-16.17,-16.84,-31.39,19.0,0.24,0.24,0.24,0.216,0,B,[],[],[],,19331,b07b39a42d2b13730e4eab5806368e521dd95631
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.52.mp3,dge_linked/sumadhva_vijaya,smv6.52.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.397,-0.28,-16.06,-17.43,-34.64,22.7,0.27,0.25,0.27,0.171,0,B,[],[],[],,20793,d26383f616d58c6f27b445affd1efb2d24aaa785
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.53.mp3,dge_linked/sumadhva_vijaya,smv6.53.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.546,-0.44,-16.62,-18.3,-36.67,24.6,0.27,0.22,0.53,0.217,0,B,[],[],[],,23092,9ae6fafa438d18cfdeceaecfd36ad588c12a3e6b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.54.mp3,dge_linked/sumadhva_vijaya,smv6.54.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.24,-1.61,-16.41,-17.1,-30.64,18.1,0.27,0.2,0.32,0.202,0,B,[],[],[],,20480,d88308f81208118aabbfc90479dc6ea72fe8cf69
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.55.mp3,dge_linked/sumadhva_vijaya,smv6.55.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.382,-0.68,-16.47,-18.02,-34.4,22.5,0.32,0.17,0.32,0.235,0,B,[],[],[],,24764,f68de3bdbb83de275b26c9018b8ed5ed081b802d
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.56.mp3,dge_linked/sumadhva_vijaya,smv6.56.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.696,-0.48,-16.14,-17.68,-34.45,23.1,0.37,0.17,0.49,0.205,0,B,[],[],[],,25391,743909735f52be706dcbd555c70e17716e7abd2a
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.57.mp3,dge_linked/sumadhva_vijaya,smv6.57.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,17.189,-0.62,-16.73,-17.66,-31.72,19.5,0.3,0.19,0.31,0.218,0,B,[],[],[],,34377,0c84a1f26843dd590be905cd462ecec1c08d2a70
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.6.mp3,dge_linked/sumadhva_vijaya,smv6.6.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,15.099,-0.18,-16.95,-19.97,-39.73,27.8,0.21,0.48,1.02,0.191,0,B,"[""exact_duplicate""]","[""kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.7.mp3""]",[],,30198,57d84e2ae1132de3cd8de2b3f005f99f6f00333b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.7.mp3,dge_linked/sumadhva_vijaya,smv6.7.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,15.099,-0.18,-16.95,-19.97,-39.73,27.8,0.21,0.48,1.02,0.191,0,B,"[""exact_duplicate""]","[""kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.6.mp3""]",[],,30198,57d84e2ae1132de3cd8de2b3f005f99f6f00333b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.8.mp3,dge_linked/sumadhva_vijaya,smv6.8.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.897,-0.79,-16.16,-17.67,-35.62,24.0,0.36,0.61,0.98,0.274,0,B,[],[],[],,27794,46852251135e3d20f50415f2c6eb92e7810f3673
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.9.mp3,dge_linked/sumadhva_vijaya,smv6.9.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,15.308,-0.76,-16.89,-18.37,-35.48,23.3,0.42,0.59,0.87,0.27,0,B,[],[],[],,30616,0960531155edfb8ab544d3db8ebe3636d3c30c78
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.1.mp3,dge_linked/sumadhva_vijaya,smv7.1.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.434,-1.1,-18.17,-18.91,-35.45,22.0,0.46,0.42,0.79,0.31,0,B,[],[],[],,24869,4b175c1dd4945a534a6b6b4b8a0b1fba30bf2af0
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.10.mp3,dge_linked/sumadhva_vijaya,smv7.10.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.696,-1.18,-17.38,-18.54,-35.4,23.1,0.49,0.37,0.91,0.33,0,B,[],[],[],,25391,40f7bed29a27ef5c466e0c48e5e5dc2185bd04ef
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.11.mp3,dge_linked/sumadhva_vijaya,smv7.11.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.479,-0.99,-17.99,-19.01,-35.66,22.0,0.52,0.64,0.92,0.327,0,B,[],[],[],,26958,489cba673af2678bb2a7448a240a0a4f5e0712a9
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.12.mp3,dge_linked/sumadhva_vijaya,smv7.12.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.375,-0.51,-17.41,-20.97,-40.65,28.2,0.22,0.06,0.83,0.148,0,B,[],[],[],,26749,f780b16bc8b7983b8cafdae63b872b64d7c9af7b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.13.mp3,dge_linked/sumadhva_vijaya,smv7.13.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.33,-0.84,-17.32,-18.46,-34.3,22.2,0.53,0.42,0.87,0.32,0,B,[],[],[],,24660,9a9277038b73b6a826aaa644baddf7fc95f4e974
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.14.mp3,dge_linked/sumadhva_vijaya,smv7.14.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.009,-0.96,-16.95,-19.22,-37.85,25.8,0.36,0.15,0.55,0.239,0,B,[],[],[],,26018,c74afe8511281e00e18ff59e29b0c9fd32fd1c6b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.15.mp3,dge_linked/sumadhva_vijaya,smv7.15.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.166,-0.68,-17.09,-18.46,-35.66,23.5,0.33,0.9,0.9,0.288,0,B,[],[],[],,26331,28961e3d9820c834b241bbc1a6356f9986ea0eae
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.16.mp3,dge_linked/sumadhva_vijaya,smv7.16.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.225,-0.36,-17.73,-20.42,-38.73,25.8,0.21,0.07,0.75,0.206,0,B,"[""exact_duplicate""]","[""kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.17.mp3""]",[],,24451,25c61e910e63439a6a664663f2d3bcabfb986a77
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.17.mp3,dge_linked/sumadhva_vijaya,smv7.17.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.225,-0.36,-17.73,-20.42,-38.73,25.8,0.21,0.07,0.75,0.206,0,B,"[""exact_duplicate""]","[""kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.16.mp3""]",[],,24451,25c61e910e63439a6a664663f2d3bcabfb986a77
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.18.mp3,dge_linked/sumadhva_vijaya,smv7.18.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.225,-0.86,-17.44,-19.31,-37.14,24.1,0.21,0.17,0.7,0.28,0,B,[],[],[],,24451,952750c9372ba0f87da0d20d6837236da408ad37
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.19.mp3,dge_linked/sumadhva_vijaya,smv7.19.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.225,-0.86,-17.15,-18.49,-35.76,23.4,0.22,0.38,1.03,0.284,0,B,[],[],[],,24451,7d87f49cefb020da5bb763881550e9da4b441168
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.2.mp3,dge_linked/sumadhva_vijaya,smv7.2.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.061,-0.23,-17.33,-18.28,-35.53,23.2,0.44,0.52,1.05,0.385,0,B,[],[],[],,26122,c9e749f770ff2807d5189822bfeeb704881f3f20
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.20.mp3,dge_linked/sumadhva_vijaya,smv7.20.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.86,-0.76,-16.8,-18.15,-35.96,23.8,0.4,0.63,0.66,0.299,0,B,[],[],[],,23719,53c2919710764da8bb8da75b8cabfcca543fd662
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.21.mp3,dge_linked/sumadhva_vijaya,smv7.21.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.33,-0.19,-17.37,-19.0,-35.27,22.9,0.41,0.61,1.0,0.277,0,B,[],[],[],,24660,c68b55d70f507bdab36d7e9880e54549a83751a0
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.22.mp3,dge_linked/sumadhva_vijaya,smv7.22.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.121,-0.95,-16.88,-18.54,-36.86,25.2,0.88,0.5,0.88,0.269,0,B,[],[],[],,24242,861b2c277974148090b3e2c90211d22849ab20d8
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.23.mp3,dge_linked/sumadhva_vijaya,smv7.23.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.807,-0.79,-17.2,-19.06,-36.41,23.8,0.22,0.54,0.71,0.232,0,B,[],[],[],,23615,9b73de77b55291dab3ff8fc9196b0e5e812e6ed5
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.24.mp3,dge_linked/sumadhva_vijaya,smv7.24.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.337,-1.01,-17.65,-19.55,-36.89,24.1,0.32,0.44,0.7,0.235,0,B,[],[],[],,22674,5ccf6edb242a4a77274fcc127077ad59c65dfef4
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.25.mp3,dge_linked/sumadhva_vijaya,smv7.25.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.225,-0.32,-17.18,-19.38,-38.06,26.2,0.25,0.55,0.77,0.213,0,B,[],[],[],,24451,884bffc8fcbc8bab2e490685ebcad616fb23a15f
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.26.mp3,dge_linked/sumadhva_vijaya,smv7.26.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.971,-0.86,-16.77,-18.32,-35.55,23.6,0.4,0.5,0.5,0.218,0,B,[],[],[],,21943,881b27f4016992216b692bc0d138d1e56702852b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.27.mp3,dge_linked/sumadhva_vijaya,smv7.27.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.651,-0.7,-17.86,-19.18,-36.39,23.3,0.43,0.51,0.68,0.278,0,B,[],[],[],,23301,50e8406ac1d893a886ff6e42f54bdc44a69292bf
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.28.mp3,dge_linked/sumadhva_vijaya,smv7.28.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.964,-0.62,-17.22,-18.28,-36.1,23.2,0.55,0.45,0.55,0.249,0,B,[],[],[],,23928,717ac112dfb648e06006e3ee8e254085b97e8259
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.29.mp3,dge_linked/sumadhva_vijaya,smv7.29.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.449,-1.02,-16.94,-18.47,-35.94,23.8,0.27,0.48,0.48,0.246,0,B,[],[],[],,20898,c9aa8f2e0d4d1c5b2c73680002b2f864c962778a
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.3.mp3,dge_linked/sumadhva_vijaya,smv7.3.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,13.845,-1.1,-18.28,-20.64,-39.18,25.7,0.21,0.11,0.98,0.231,0,B,[],[],[],,27690,eb39e0a72584d855eec7101d0dfaa53b9972487b
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.30.mp3,dge_linked/sumadhva_vijaya,smv7.30.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,9.927,-0.22,-17.14,-18.45,-33.77,21.5,0.27,0.44,0.44,0.257,0,B,[],[],[],,19853,0b65c079ba1eaba20ce08fb40e0c26755ec07b4f
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.31.mp3,dge_linked/sumadhva_vijaya,smv7.31.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.389,-1.0,-16.96,-17.51,-34.8,22.2,0.45,0.53,0.55,0.276,0,B,[],[],[],,22779,22b4ce1222906a9e82147073d0f49a85802bf64d
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.32.mp3,dge_linked/sumadhva_vijaya,smv7.32.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.285,-0.57,-16.99,-18.3,-35.64,23.0,0.44,0.33,0.5,0.216,0,B,[],[],[],,22570,9fa950e9013e618e9f296cd85b64783c01534446
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.33.mp3,dge_linked/sumadhva_vijaya,smv7.33.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.233,-0.71,-17.57,-18.24,-34.97,21.9,0.27,0.38,0.62,0.285,0,B,[],[],[],,22465,3492347c4312567b64b2a7541cce89302a97940d
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.34.mp3,dge_linked/sumadhva_vijaya,smv7.34.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.86,-0.77,-17.07,-18.66,-35.85,23.7,0.27,0.54,0.72,0.28,0,B,[],[],[],,23719,53a82da831a39bebf4fc88f7c3b835ba50c23f39
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.35.mp3,dge_linked/sumadhva_vijaya,smv7.35.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.225,-0.86,-16.48,-17.51,-37.32,25.3,0.41,0.49,0.79,0.265,0,B,[],[],[],,24451,a573159a0cb4574d5856f508df1e6010d6337ad2
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.36.mp3,dge_linked/sumadhva_vijaya,smv7.36.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,12.591,-0.65,-17.17,-18.81,-36.13,24.1,0.45,0.37,1.12,0.307,0,B,[],[],[],,25182,02cbd387c206410d9ae4f562de032dc9f1af868d
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.37.mp3,dge_linked/sumadhva_vijaya,smv7.37.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,11.546,-0.69,-16.68,-18.26,-35.56,24.0,0.3,0.42,0.63,0.285,0,B,[],[],[],,23092,d12dc53c18e5516fda7c9ac65efa944840e75d00
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.38.mp3,dge_linked/sumadhva_vijaya,smv7.38.mp3,.mp3,mp3 (mp3float),mp3,11025,1,32,16,10.397,-0.75,-16.05,-18.23,-36.73,25.3,0.58,0.38,0.58,0.195,0,B,[],[],[],,20793,a27b6530823d6560fcb056ccb36cc3901041e286
